Ch1,Ch2,Cluster,droplet
10929.95,7620.74,11,995
4378.395,7416.592,1,996
4056.859,8375.574,1,997
4217.154,7398.862,1,998
3906.324,7331.881,1,999
3973.439,7583.241,1,1000
3982.724,7980.84,1,1001
3919.936,7836.764,1,1002
10978.77,7670.304,11,1003
4132.141,8334.727,1,1004
3828.681,7995.015,1,1005
3959.705,7237.839,1,1006
4222.767,7762.586,1,1007
4012.936,7447.855,1,1008
3874.155,7187.545,1,1009
3967.465,8428.321,1,1010
3951.405,7744.405,1,1011
10714.27,7460.4,11,1012
4018.127,7465.943,1,1013
4241.676,7792.98,1,1014
4135.728,7729.184,1,1015
10726.96,7891.755,11,1016
3928.543,7161.669,1,1017
11180,7347.665,11,1018
3965.088,7715.627,1,1019
4007.276,7341.664,1,1020
4232.033,7754.053,1,1021
11173.08,7312.902,11,1022
3996.108,7901.405,1,1023
3997.734,2088.768,0,1024
3915.768,7553.491,1,1025
10953.04,7681.312,11,1026
10978.78,7188.633,11,1027
3973.614,7365.095,1,1028
11239.55,1992.032,10,1029
3933.207,2057.022,0,1030
11010.78,8148.403,11,1031
3916.121,7355.333,1,1032
11218.71,8008.035,11,1033
3970.558,7408.724,1,1034
11031.81,7542.736,11,1035
4033.017,7610.424,1,1036
10656.52,7408.351,11,1037
10932.19,7116.762,11,1038
4035.211,7875.561,1,1039
4125.646,2076.615,0,1040
3971.848,7775.345,1,1041
10854.71,7501.083,11,1042
11780.4,8404.686,11,1043
10669.88,7993.754,11,1044
10968.24,7367.077,11,1045
11598.83,8026.053,11,1046
4005.274,7605,1,1047
3876.109,8179.939,1,1048
7029.775,8001.583,11,1049
4019.889,7542.398,1,1050
3867.45,7639.313,1,1051
4316.63,7464.941,1,1052
10981.98,7645.63,11,1053
3997.767,7571.607,1,1054
4107.535,7595.006,1,1055
4067.972,7695.249,1,1056
4138.227,7200.164,1,1057
4052.422,7210.313,1,1058
4026.653,7459.331,1,1059
10996.79,7847.175,11,1060
4069.762,8021.207,1,1061
3957.878,7912.598,1,1062
4023.167,8138.534,1,1063
3907.735,7409.849,1,1064
4085.53,7082.917,1,1065
3937.808,7747.467,1,1066
11408.39,7593.63,11,1067
4154.267,7289.85,1,1068
3983.346,7665.174,1,1069
4034.698,8028.763,1,1070
11660.01,8211.224,11,1071
3956.136,7707.636,1,1072
3893.455,7488.511,1,1073
4096.087,2080.251,0,1074
10769.2,7342.877,11,1075
3953.29,7606.455,1,1076
3951.691,8210.695,1,1077
4012.18,7471.074,1,1078
4075.565,8121.504,1,1079
10946.78,7566.623,11,1080
10727.17,2107.968,10,1081
3974.64,7492.585,1,1082
11047.4,8283.389,11,1083
4015.585,7807.951,1,1084
3888.66,8058.833,1,1085
11897.17,8190.993,11,1086
3887.386,7744.311,1,1087
3915.055,7697.401,1,1088
11155,7865.034,11,1089
10656.97,7629.163,11,1090
3900.773,7852.408,1,1091
10785.42,1927.926,10,1092
4090.894,7649.333,1,1093
4096.296,7595.529,1,1094
11199.24,8096.918,11,1095
11140.87,7538.646,11,1096
4147.575,7319.448,1,1097
3952.907,7685.104,1,1098
3935.027,7479.441,1,1099
10949.67,7378.285,11,1100
11023.79,7662.616,11,1101
4131.292,2147.211,0,1102
3933.167,7204.431,1,1103
10946.07,7383.578,11,1104
3991.969,7503.392,1,1105
3894.369,7646.454,1,1106
3968.239,7775.833,1,1107
4329.748,7725.43,1,1108
3901.357,7929.601,1,1109
11202.18,7593.48,11,1110
10914.16,7224.082,11,1111
11038.46,7689.441,11,1112
3904.66,7458.421,1,1113
11263.43,7909.682,11,1114
3905.154,8019.102,1,1115
4074.117,7060.509,1,1116
10938.39,7510.313,11,1117
3960.236,7742.658,1,1118
10785.81,7702.667,11,1119
3980.536,2000.543,0,1120
11082.02,7990.277,11,1121
10800.65,7663.122,11,1122
10784.65,7915.447,11,1123
10825.69,7697.801,11,1124
11559.08,7783.447,11,1125
11384.94,1954.237,10,1126
10913.14,7637.91,11,1127
3968.506,7883.822,1,1128
4044.379,7428.442,1,1129
11006.34,7593.611,11,1130
4102.325,2065.035,0,1131
10718.62,7918.197,11,1132
3986.059,8397.156,1,1133
11274.93,7787.4,11,1134
10671.43,7926.147,11,1135
3989.58,7618.891,1,1136
11624.74,2279.634,10,1137
4042.735,7321.995,1,1138
10617.75,7278.932,11,1139
10818.8,7523.75,11,1140
4042.908,7690.708,1,1141
11554.08,8098.79,11,1142
11071.33,7960.708,11,1143
11031.63,6402.243,11,1144
3985.021,8441.526,1,1145
10988.58,7432.919,11,1146
3889.418,7851.482,1,1147
10909.43,2144.756,10,1148
11644.78,7969.165,11,1149
4043.591,2136.767,0,1150
12007.72,8413.519,11,1151
3969.653,7702.298,1,1152
3921.698,7611.639,1,1153
3985.055,7877.784,1,1154
11024.24,7314.533,11,1155
3937.69,7805.713,1,1156
10702.68,7566.021,11,1157
10835.14,7294.98,11,1158
4028.713,7855.688,1,1159
11130.23,8018.675,11,1160
10732.55,2056.189,10,1161
4137.908,7934.436,1,1162
10780.92,8100.189,11,1163
10612.3,1920.902,10,1164
10723.2,2103.638,10,1165
10583.53,7500.423,11,1166
4073.804,7288.606,1,1167
4077.181,7061.399,1,1168
4323.679,7454.407,1,1169
10818.13,7821.794,11,1170
10796.32,7579.029,11,1171
10647.11,6889.711,11,1172
8573.754,7910.582,11,1173
3995.405,7781.84,1,1174
3939.173,7899.1,1,1175
10706.14,7582.608,11,1176
3981.649,8280.238,1,1177
4169.215,7691.792,1,1178
4013.273,8060.84,1,1179
4367.563,7449.021,1,1180
12317.53,8615.707,11,1181
10823.89,7682.331,11,1182
10937.79,7001.993,11,1183
3989.606,7799.479,1,1184
3966.44,8234.431,1,1185
4077.594,1976.728,0,1186
10164.8,2123.238,10,1187
10963.25,7292.714,11,1188
11908.59,8203.818,11,1189
4064.233,7550.003,1,1190
4221.737,7321.768,1,1191
10842.46,7825.779,11,1192
4117.507,1991.457,0,1193
4060.488,8129.058,1,1194
3954.949,7780.527,1,1195
4272.879,7172.051,1,1196
4057.655,7891.776,1,1197
4057.452,7148.108,1,1198
4148.866,7651.278,1,1199
3873.988,7751.469,1,1200
3940.726,8106.599,1,1201
10673.45,7246.539,11,1202
3902.328,7742.144,1,1203
4016.029,7571.221,1,1204
10723.28,7905.137,11,1205
11010.75,7406.034,11,1206
3984.602,8429.326,1,1207
3960.289,7429.755,1,1208
11725.93,8367.735,11,1209
3980.152,7871.365,1,1210
10366.92,7529.487,11,1211
4092.777,8277.989,1,1212
4010.68,7706.984,1,1213
4254.127,7360.635,1,1214
11834.97,8004.039,11,1215
4313.969,7899.359,1,1216
10387.18,7900.68,11,1217
4001.786,8048.586,1,1218
11320.98,8228.283,11,1219
3966.703,8253.499,1,1220
3986.05,2060.123,0,1221
3900.413,8276.194,1,1222
11132.78,7465.311,11,1223
4285.457,7255.604,1,1224
3948.41,7614.011,1,1225
4133.857,8414.056,1,1226
4095.466,7612.475,1,1227
3887.449,7847.404,1,1228
10398.25,7295.119,11,1229
3993.708,7618.948,1,1230
11040.99,7497.927,11,1231
3953.255,7348.696,1,1232
10908.47,7574.913,11,1233
4030.616,8299.468,1,1234
10794.95,7808.182,11,1235
4006.203,7555.579,1,1236
3970.727,7714.571,1,1237
4029.024,7872.828,1,1238
3989.945,8056.66,1,1239
3919.289,8628.37,1,1240
10946.35,7412.349,11,1241
11048.01,7562.533,11,1242
11592.36,8539.497,11,1243
11009.6,2206.43,10,1244
3998.39,7953.691,1,1245
4136.853,2164.524,0,1246
3940.131,7523.961,1,1247
4217.837,7442.421,1,1248
4200.548,7551.377,1,1249
10905.41,7830.017,11,1250
10796.84,7230.292,11,1251
4020.888,8324.11,1,1252
4202.025,2201.827,0,1253
4087.602,7764.921,1,1254
10886.65,7334.25,11,1255
4012.12,8211.914,1,1256
6971.333,8054.787,11,1257
3900.137,7669.674,1,1258
3907.204,7693.591,1,1259
3893.938,7574.248,1,1260
4086.479,7848.718,1,1261
4065.809,2124.838,0,1262
10569.4,7498.946,11,1263
4216.803,2192.39,0,1264
10718.76,7118.612,11,1265
3964.854,7277.227,1,1266
4185.625,7468.642,1,1267
10819.77,7443.381,11,1268
4306.382,7491.202,1,1269
11438.84,8177.059,11,1270
4124.689,7610.292,1,1271
3990.769,2018.264,0,1272
3938.906,7095.261,1,1273
12123.14,8528.881,11,1274
10897.65,7792.873,11,1275
4273.936,7769.589,1,1276
3865.411,8211.742,1,1277
3923.49,8039.874,1,1278
4070.723,2111.388,0,1279
3989.56,7353.974,1,1280
3954.146,7808.806,1,1281
4109.097,8235.251,1,1282
11534.36,2163.899,10,1283
11024.47,1905.908,10,1284
4102.312,7656.303,1,1285
11480.66,8209.651,11,1286
3965.705,7404.423,1,1287
10639.84,7550.588,11,1288
10815.01,8218.629,11,1289
3969.309,7773.02,1,1290
4054.322,7755.507,1,1291
4017.144,8343.66,1,1292
10811.29,7102.234,11,1293
3941.466,8575.865,1,1294
10710.32,7069.043,11,1295
10994.55,7940.654,11,1296
4027.348,7611.312,1,1297
10927.24,7249.198,11,1298
10954.87,7571.712,11,1299
10946.51,7761.634,11,1300
4073.815,7829.729,1,1301
4210.614,7400.363,1,1302
10791,7124.239,11,1303
3915.261,7286.441,1,1304
11045.45,7697.23,11,1305
4018.809,7243.082,1,1306
3926.071,7167.595,1,1307
3919.886,7633.446,1,1308
3993.617,2066.953,0,1309
10688.13,7627.703,11,1310
10966.71,2032.482,10,1311
3970.589,8526.478,1,1312
4186.123,7495.59,1,1313
10436.17,7295.208,11,1314
10776.56,7330.093,11,1315
10514.06,7362.862,11,1316
11337.11,8180.546,11,1317
3992.702,7359.534,1,1318
4004.487,8193.628,1,1319
11349.06,7804.294,11,1320
11188.77,7630.521,11,1321
3902.33,7975.5,1,1322
10080.85,8335.834,11,1323
11444.94,8077.083,11,1324
4217.545,8311.58,1,1325
10862.99,7472.833,11,1326
4099.844,7457.083,1,1327
11467.37,7988.961,11,1328
3964.95,7089.51,1,1329
11516.14,2032.471,10,1330
3971.433,7719.643,1,1331
3959.073,8510.083,1,1332
3988.067,8776.968,1,1333
3858.706,7502.206,1,1334
4164.91,2088.238,0,1335
11673.02,8364.795,11,1336
3894.8,7548.018,1,1337
4007.945,7656.911,1,1338
11138.57,7770.425,11,1339
11240.17,7684.009,11,1340
4145.687,7627.862,1,1341
10626.82,7440.667,11,1342
11574.99,7798.732,11,1343
3997.611,8071.73,1,1344
4159.177,7704.573,1,1345
3924.775,7576.72,1,1346
10876.61,7423.874,11,1347
3953.661,7487.873,1,1348
3964.972,8029.472,1,1349
10792.39,7675.654,11,1350
11095.47,7489.459,11,1351
4072.108,7064.842,1,1352
3986.168,7409.674,1,1353
3940.006,7414.116,1,1354
3889.764,7604.844,1,1355
3989.803,7451.593,1,1356
4046.619,2080.213,0,1357
11210.47,7737.003,11,1358
3922.652,7804.572,1,1359
3923.196,7782.096,1,1360
3895.429,7068.232,1,1361
11441.64,8126.116,11,1362
3870.277,7830.799,1,1363
3907.687,7520.874,1,1364
3970.755,7625.919,1,1365
11426.2,7939.774,11,1366
3942.17,7939.234,1,1367
11163.42,7869.764,11,1368
11198.79,7463.649,11,1369
4213.543,7593.843,1,1370
4171.027,7720.327,1,1371
3984.601,8300.976,1,1372
10972.74,7661.498,11,1373
4056.203,7909.909,1,1374
11190.9,7428.891,11,1375
4039.37,7687.304,1,1376
4041.317,8242.372,1,1377
4146.184,7703.168,1,1378
4336.033,7899.579,1,1379
11144.83,7145,11,1380
3911.704,7148.59,1,1381
3875.899,7641.407,1,1382
11223.97,7258.667,11,1383
4196.469,2221.24,0,1384
3972.357,7766.582,1,1385
3979.02,8329.099,1,1386
4188.247,7437.964,1,1387
11237.08,2166.749,10,1388
10658.13,7444.987,11,1389
11199.79,7239.363,11,1390
11092.68,7737.173,11,1391
11051.68,8274.058,11,1392
4150.857,2119.324,0,1393
4370.1,2235.756,0,1394
11231.44,8081.804,11,1395
4286.732,7693.35,1,1396
4165.896,7674.984,1,1397
3984.184,7766.524,1,1398
3966.514,7060.923,1,1399
10686.54,7467.31,11,1400
3901.136,8024.689,1,1401
3937.072,7852.71,1,1402
3965.241,7431.941,1,1403
4018.036,8197.122,1,1404
10713.06,7675.581,11,1405
4073.105,1971.924,0,1406
11235.17,8267.904,11,1407
3909.968,7638.297,1,1408
4019.963,8011.482,1,1409
3968.481,7529.882,1,1410
11571.93,8514.204,11,1411
4134.714,7712.438,1,1412
3932.969,7599.186,1,1413
11187.11,7740.306,11,1414
4046.988,7107.282,1,1415
4155.41,7675.164,1,1416
10660.05,7163.337,11,1417
3912.342,8287.788,1,1418
3986.279,7464.692,1,1419
11619.22,8463.127,11,1420
4002.574,7538.58,1,1421
11392.45,8072.14,11,1422
4065.782,8389.17,1,1423
10957.74,7087.069,11,1424
4016.225,7977.855,1,1425
11680.42,7733.379,11,1426
3981.254,7352.125,1,1427
11327.28,7873.489,11,1428
3859.483,8408.783,1,1429
4004.141,7596.737,1,1430
11172.55,7584.886,11,1431
10653.58,7439.998,11,1432
11176.59,7100.889,11,1433
11498.81,8401.295,11,1434
3948.22,7382.596,1,1435
10765.46,7515.729,11,1436
11176.57,7949.527,11,1437
3941.483,7477.831,1,1438
11546.35,8788.66,11,1439
4332.226,7024.955,1,1440
4198.973,7561.874,1,1441
10593.11,7543.541,11,1442
4078.354,7251.549,1,1443
3973.959,8169.469,1,1444
10575.14,8084.695,11,1445
4056.142,7588.453,1,1446
4088.168,8483.976,1,1447
11116.72,7744.775,11,1448
4125.712,7272.145,1,1449
11735.14,7790.862,11,1450
4494.271,7301.79,1,1451
4022.367,8080.727,1,1452
11446.11,2085.687,10,1453
11634.07,8021.694,11,1454
11040.78,7464.539,11,1455
10501.88,7212.988,11,1456
4167.377,2101.967,0,1457
10627.92,6869.888,11,1458
3931.586,7512.418,1,1459
4145.174,7457.204,1,1460
3952.996,8447.761,1,1461
3962.603,7186.755,1,1462
3861.241,7943.364,1,1463
10923.38,7668.54,11,1464
10773.75,1966.466,10,1465
11768.09,8201.091,11,1466
4211.641,7796.602,1,1467
4409.469,2185.616,0,1468
3929.17,7084.873,1,1469
3904.102,7471.315,1,1470
10612.69,7479.611,11,1471
11374.03,7980.611,11,1472
3923.555,8078.866,1,1473
4028.904,7228.698,1,1474
4298.833,7470.514,1,1475
3931.429,8093.968,1,1476
4086.864,7305.755,1,1477
4049.61,7868.467,1,1478
3933.078,6990.292,1,1479
3995.657,8065.646,1,1480
11793.99,7933.028,11,1481
4213.765,7208.697,1,1482
3996.131,7966.931,1,1483
11676.63,2115.467,10,1484
3914.149,7949.715,1,1485
4332.39,7460.29,1,1486
4013.711,8167.897,1,1487
3860.481,7732.301,1,1488
8541.635,7596.455,11,1489
3988.956,7798.703,1,1490
11422.91,8370.083,11,1491
3943.411,7741.615,1,1492
10591.35,7520.62,11,1493
4224.17,7805.437,1,1494
3953.674,7639.741,1,1495
3938.824,7990.042,1,1496
10897.13,7590.239,11,1497
10945.34,7392.608,11,1498
4442.217,2282.832,0,1499
3971.064,7573.428,1,1500
4168.806,7761.449,1,1501
4021.858,8150.643,1,1502
10952.58,7406.708,11,1503
11012.05,7284.104,11,1504
10721.69,7687.858,11,1505
10891.49,7547.923,11,1506
10864.99,7708.805,11,1507
4004.858,7450.909,1,1508
4115.806,7419.744,1,1509
3903.24,7929.645,1,1510
10910.21,7697.048,11,1511
11058.51,7638.007,11,1512
4059.851,8211.688,1,1513
4007.216,7539.197,1,1514
3903.826,7551.844,1,1515
3941.538,7067.972,1,1516
3964.971,8561.752,1,1517
4003.202,8506.956,1,1518
11481.33,8249.446,11,1519
10991.65,7984.891,11,1520
4066.091,7552.98,1,1521
11721.78,8524.052,11,1522
4225.441,7834.015,1,1523
10729.64,7120.333,11,1524
4028.069,7890.59,1,1525
3878.83,6931.893,1,1526
11008.51,7535.607,11,1527
10824.06,7698.858,11,1528
10779.68,7703.219,11,1529
10973.45,7655.577,11,1530
3904.654,7304.381,1,1531
4086.042,7284.231,1,1532
3954.703,7869.046,1,1533
4019.564,7310.326,1,1534
3979.303,7369.396,1,1535
11098.32,7793.902,11,1536
10633.61,2039.549,10,1537
3890.925,8210.621,1,1538
10919.47,7400.791,11,1539
12080.18,8294.506,11,1540
10713.3,7187.848,11,1541
4060.262,7931.056,1,1542
10854.64,7338.294,11,1543
4030.691,7379.92,1,1544
3895.35,7927.137,1,1545
3963.782,2037.861,0,1546
11249.34,7676.083,11,1547
11310.28,8056.802,11,1548
3925.348,7380.148,1,1549
10965.85,7585.435,11,1550
4012,7659.059,1,1551
11222.46,1986.493,10,1552
4020.299,7616.656,1,1553
4072.214,7728.321,1,1554
3968.607,8525.149,1,1555
11574.71,8152.221,11,1556
4230.884,8017.853,1,1557
11164.15,7463.098,11,1558
4013.344,8282.688,1,1559
4125.605,7788.555,1,1560
4052.432,7668.033,1,1561
11010.62,7474.552,11,1562
4430.803,7739.849,1,1563
4157.188,7955.21,1,1564
4018.774,7845.66,1,1565
11695.72,8166.278,11,1566
11250.97,7688.7,11,1567
3828.579,7930.378,1,1568
10708.26,7649.218,11,1569
4014.338,7670.994,1,1570
11213.44,7957.807,11,1571
3877.248,7491.661,1,1572
3991.749,7459.271,1,1573
4197.538,2185.951,0,1574
4088.658,2212.214,0,1575
3926.379,7320.91,1,1576
3894.986,7362.939,1,1577
3975.312,8260.592,1,1578
3888.522,8046.689,1,1579
3868.003,8015.286,1,1580
3903.942,7731.792,1,1581
3999.587,8200.066,1,1582
11196.76,7537.878,11,1583
10470.29,7714.076,11,1584
11019.16,7991.267,11,1585
11048.39,7846.554,11,1586
3989.978,7650.542,1,1587
4007.441,7812.829,1,1588
3918.394,7891.261,1,1589
3931.627,7609.156,1,1590
3910.946,2027.346,0,1591
4105.229,7598.141,1,1592
4048.223,8384.956,1,1593
4021.358,7417.806,1,1594
10641.72,7431.976,11,1595
3862.963,7568.556,1,1596
4012.851,8183.484,1,1597
4104.694,7807.064,1,1598
11088.42,7236.869,11,1599
3932.262,7732.824,1,1600
11742.16,8037.038,11,1601
11702.51,8079.188,11,1602
10658.83,6955.495,11,1603
11007.88,7395.52,11,1604
10729,7656.542,11,1605
10569.6,7610.991,11,1606
4146.069,7462.123,1,1607
4028.158,2073.699,0,1608
11249.21,7895.165,11,1609
11397.78,7941.991,11,1610
3909.365,8322.473,1,1611
3932.957,7612.359,1,1612
4099.645,7433.838,1,1613
10754.44,7144.767,11,1614
11217.95,7620.464,11,1615
11361.59,8161.34,11,1616
11022.05,7503.86,11,1617
3915.826,8180.972,1,1618
11016.15,7058.466,11,1619
11750.3,8104.909,11,1620
11319.66,7772.131,11,1621
11258.31,1996.189,10,1622
3916.281,7604.863,1,1623
4036.511,8422.688,1,1624
4130.164,1991.394,0,1625
3898.517,8044.327,1,1626
11634.4,2026.761,10,1627
4022,8033.347,1,1628
10893.85,7200.744,11,1629
4314.359,7616.343,1,1630
11313.17,8212.721,11,1631
11595.33,8351.298,11,1632
4089.917,2147.641,0,1633
4094.03,2209.34,0,1634
4020.982,7896.899,1,1635
4072.389,2061.69,0,1636
10503.65,7420.928,11,1637
3992.231,7368.214,1,1638
10907.98,7600.416,11,1639
10784.4,7749.659,11,1640
4132.155,7358.048,1,1641
3908.865,7916.978,1,1642
3954.297,2017.294,0,1643
11151.74,7824.059,11,1644
3953.969,7894.729,1,1645
3830.067,7622.852,1,1646
3973.882,7645.383,1,1647
11409.73,7329.074,11,1648
4012.556,8883.638,1,1649
3968.667,7498.372,1,1650
3828.153,7297.594,1,1651
10923.33,7626.343,11,1652
10925.06,2145.898,10,1653
4135.076,7125.114,1,1654
11556.51,7923.046,11,1655
11338.17,8101.503,11,1656
3840.976,7684.019,1,1657
3998.282,8293.25,1,1658
3931.952,7600.938,1,1659
3945.483,7685.467,1,1660
11996.65,2156.617,10,1661
11183.16,2062.516,10,1662
3967.813,8382.427,1,1663
4129.989,7407.453,1,1664
3979.346,7557.94,1,1665
10652.25,7503.313,11,1666
10693.25,7381.236,11,1667
3923.314,7813.549,1,1668
11060.1,8058.292,11,1669
11359.44,8180.42,11,1670
11963.33,2087.858,10,1671
10560.15,7516.949,11,1672
10568.49,6770.902,11,1673
3911.56,7804.077,1,1674
3998.729,7678.889,1,1675
4165.747,2173.337,0,1676
10920.83,7376.925,11,1677
4189.841,7272.445,1,1678
3968.838,8056.999,1,1679
10466.74,7530.834,11,1680
3983.52,2011.067,0,1681
11476.6,8074.708,11,1682
4066.681,8283.253,1,1683
10853.46,7955.949,11,1684
10764.11,8523.586,11,1685
3824.542,7912.145,1,1686
3898.719,7847.548,1,1687
3827.437,7799.064,1,1688
11538.6,7639.66,11,1689
4165.09,7717.725,1,1690
10760.99,7750.44,11,1691
11327.59,7137.611,11,1692
3978.479,8374.647,1,1693
4145.069,7457.02,1,1694
4368.259,7824.119,1,1695
4031.672,7807.843,1,1696
10885.28,2075.842,10,1697
4215.294,7542.647,1,1698
4029.676,8262.831,1,1699
11481.85,8751.253,11,1700
3971.07,7282.187,1,1701
11563.79,8499.256,11,1702
3865.338,7677.457,1,1703
10753.6,7969.646,11,1704
3986.946,8141.043,1,1705
11301.92,8402.637,11,1706
10571.08,7834.142,11,1707
3995.915,7893.31,1,1708
3990.218,7405.645,1,1709
3872.468,7581.984,1,1710
3886.252,7936.387,1,1711
11031.42,7519.889,11,1712
11691.72,8422.631,11,1713
10921.13,7758.851,11,1714
4089.633,2053.243,0,1715
11238.1,7527.731,11,1716
10401.26,7343.412,11,1717
3900.292,8358.9,1,1718
3992.062,7704.892,1,1719
4069.781,2286.436,0,1720
3870.031,8420.429,1,1721
3990.426,7724.724,1,1722
10785.45,7484.324,11,1723
3970.254,7580.902,1,1724
3930.519,7959.825,1,1725
3893.45,7429.944,1,1726
4060.02,8535.75,1,1727
11242.36,7598.009,11,1728
10845.49,7695.069,11,1729
3921.404,8233.135,1,1730
10666.16,7445.776,11,1731
3903.678,7536.949,1,1732
4314.917,7394.952,1,1733
3959.713,8241.665,1,1734
4178.416,7543.261,1,1735
4093.409,7692.224,1,1736
11517.77,7958.995,11,1737
4003.786,7462.223,1,1738
11412.1,8312.261,11,1739
4030.543,8512.909,1,1740
3974.031,7474.908,1,1741
10897.09,7691.471,11,1742
4231.876,7822.007,1,1743
3926.314,7588.385,1,1744
11003.38,7768.129,11,1745
3953.709,8316.105,1,1746
11074.61,7452.368,11,1747
10940.81,8177.486,11,1748
10560.39,7512.627,11,1749
11934.54,8630.427,11,1750
10564.15,7720.594,11,1751
10463.69,7352.246,11,1752
4045.284,8107.173,1,1753
11522.41,8377.667,11,1754
3927.311,7389.661,1,1755
11094.63,6867.472,11,1756
3777.44,7883.124,1,1757
10733.82,7930.485,11,1758
4249.191,7344.437,1,1759
10963.41,7546.605,11,1760
11733.95,7384.436,11,1761
3944.862,8670.924,1,1762
10997.22,1921.673,10,1763
10802.27,6855.915,11,1764
4433.625,7550.17,1,1765
11766.07,8067.148,11,1766
10983.51,2057.541,10,1767
3990.184,7728.085,1,1768
3885.667,8067.227,1,1769
4096.837,7269.501,1,1770
3985.735,7267.637,1,1771
11188.69,8255.534,11,1772
4007.954,7543.415,1,1773
3897.358,7856.993,1,1774
3892.782,7659.18,1,1775
3905.056,7653.676,1,1776
4035.453,8457.399,1,1777
10953.6,7517.109,11,1778
4056.943,2063.548,0,1779
3832.304,7268.276,1,1780
11546.8,1942.367,10,1781
10946.91,7503.256,11,1782
10674.58,7534.803,11,1783
11243.3,8222.569,11,1784
4007.987,8430.337,1,1785
11496.01,8309.627,11,1786
4173.588,7351.298,1,1787
11094.64,7510.496,11,1788
3991.234,7461.937,1,1789
10294.1,7769.125,11,1790
10865.07,7421.153,11,1791
10965.75,7505.157,11,1792
3985.582,7291.68,1,1793
4002.733,7985.674,1,1794
3921.8,7530.721,1,1795
4253.687,2278.67,0,1796
4046.519,8331.438,1,1797
4159.81,7595.149,1,1798
3871.93,7463.727,1,1799
10695.31,1906.023,10,1800
4262.991,7873.515,1,1801
4018.961,7809.469,1,1802
4070.249,2012.846,0,1803
3838.599,7284.925,1,1804
11595.46,7965.771,11,1805
10654.38,7290.207,11,1806
10454.06,7245.362,11,1807
3941.198,7971.69,1,1808
10598.91,7495.8,11,1809
4140.063,7405.876,1,1810
3928.062,7385.183,1,1811
10665.05,7841.238,11,1812
3862.587,7695.845,1,1813
3942.219,2125.934,0,1814
3917.587,7403.038,1,1815
11509.8,8353.914,11,1816
3995.877,7441.877,1,1817
11411.68,8244.456,11,1818
11202.35,7467.658,11,1819
3946.32,7883.085,1,1820
4104.739,2118.766,0,1821
3987.63,8501.354,1,1822
10879.72,7394.547,11,1823
10532.63,7515.618,11,1824
4164.67,7192.733,1,1825
11034.28,7843.307,11,1826
3952.598,7795.514,1,1827
10865.1,7565.101,11,1828
3977.199,7365.817,1,1829
4034.991,7619.521,1,1830
10650.34,7358.851,11,1831
3948.776,6801.535,1,1832
